fid,app_id,app_name,reviewer,rating,review_text,review_date,thumbs_up,reply_text,scraped_at,translated_review_text,translated_reply_text,topic,nielsen_principles,nielsen_principles_explaination
f446,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,Hyfsad app men det är alldeles för tidskrävande att få fram biljetten. Står man och håller koll på var bussen är så tar det typ en halv minut innan man bytt till själva biljetten. Vilket är rätt störigt om det är ett par stycken som skall på bussen och måste stå och fippla.,11/8/2018 7:12,1,Hej! Tack för din input. Vi vet om att det är efterfrågat och det är nått som det tittas på att förenkla. /Joakim,2025-07-30T13:58:09.106310,"A good app but it is far too time -consuming to get the ticket.If you stand and keep track of where the bus is, it takes half a minute before switching to the ticket itself.Which is quite disturbing if there are a couple of pieces going on the bus and must stand and shit.",Hello!Thanks for your input.We know that it is in demand and it is something that it is looked at simplifying./Joakim,,,
f447,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,The app is getting pretty good now actually. It's convenient for short trips. I still think it's stupid that the Jojo-card grants you extra cheap tickets but the app doesn't. How does that make any sense? So for my monthly card the phone is best since the price is the same but for a single trip the card is vastly superior due to the 10% discount per trip. Crazy! Also let us use NFC for bliping in just like the oyster card in London. You use blip cards on the bus anyway.,11/4/2018 13:33,0,Hi! I'ts two separate systems. Our old system with Jojo-cards will be shut down in december 2019. Before that we will launch a new plastic card but all the prizes will be the same. /Joakim,2025-07-30T13:58:09.106310,The app is getting pretty good now actually. It's convenient for short trips. I still think it's stupid that the Jojo-card grants you extra cheap tickets but the app doesn't. How does that make any sense? So for my monthly card the phone is best since the price is the same but for a single trip the card is vastly superior due to the 10% discount per trip. Crazy! Also let us use NFC for bliping in just like the oyster card in London. You use blip cards on the bus anyway.,Hi! I'ts two separate systems. Our old system with Jojo-cards will be shut down in december 2019. Before that we will launch a new plastic card but all the prizes will be the same. /Joakim,,,
f448,se.skanetrafiken.washington,Skånetrafiken,A Google user,5,Makes travelling so easy. And the app is quite fast and accurate. Thanks team for such wonderful app :),11/1/2018 17:38,0,Thank you for your kind word! /Joakim,2025-07-30T13:58:09.106310,Makes travelling so easy. And the app is quite fast and accurate. Thanks team for such wonderful app :),Thank you for your kind word! /Joakim,,,
f449,se.skanetrafiken.washington,Skånetrafiken,A Google user,4,"App is fantastic, please add option of Family travel also, I am purchasing individual tickets and those are costly. Thanks",11/1/2018 12:30,0,Thanks! If you are two or more persons who buy a ticket together in the app you will automatically receive a 25% discount!/Joakim,2025-07-30T13:58:09.106310,"App is fantastic, please add option of Family travel also, I am purchasing individual tickets and those are costly. Thanks",Thanks! If you are two or more persons who buy a ticket together in the app you will automatically receive a 25% discount!/Joakim,,,
f450,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,"Don't buy tickets on the app! You have to activate tickets before, doesn't matter if have a place or not! No money back but this got your F money. The rule not so clear (except you read that looong rules) them tell you when you get on board or you have to pay 1000kr. Help your self service. You don't have thing to say. But I still go with them TT, ""you have no choice"" these words can make more rule possible for them. Anyone know if there are another buss company in Sweden?",10/5/2018 10:39,0,"Hi! I don't really understand what you are saying. You have to activate your ticket before travelling, or choose to activate it when you purchase it. What is your situation? /Joakim",2025-07-30T13:58:09.106310,"Don't buy tickets on the app! You have to activate tickets before, doesn't matter if have a place or not! No money back but this got your F money. The rule not so clear (except you read that looong rules) them tell you when you get on board or you have to pay 1000kr. Help your self service. You don't have thing to say. But I still go with them TT, ""you have no choice"" these words can make more rule possible for them. Anyone know if there are another buss company in Sweden?","Hi! I don't really understand what you are saying. You have to activate your ticket before travelling, or choose to activate it when you purchase it. What is your situation? /Joakim",,,
f451,se.skanetrafiken.washington,Skånetrafiken,A Google user,5,Finally in English. Thanks,10/2/2018 11:32,0,Your welcome! /Joakim,2025-07-30T13:58:09.106310,Finally in English. Thanks,Your welcome! /Joakim,,,
f452,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,"5 ""favoriter "" varav två ni bestämt namnet på!? Namn som är fullständigt meningslösa om man bor /jobbar i närheten av mer än en hållplats! Sedan förväntas jag namnge hållplatser, som redan har namn, varför? Inte går det heller att kopiera sökningen så jag får skriva in den igen... Det ni prioriterat är en stor meningslös karta! Hur i hela friden tänker ni? Den förra appen var visserligen ful men det var åtminstone användbar för någon som reser i Skåne och använder mer än några få hållplatser. Denna känns frustrerande och omständig. Jag förväntade mig ett användbart verktyg inte en mode accessoar! Snälla anlita inte bara designers utan även någon som har lite förståelse för ux och orkar bry sig, i alla fall lite, om användaren!",9/25/2018 15:44,2,"Hej! Du kan själv ändra namnet på alla favoriter. Snart kommer du även att kunna välja en ""favoritsökning"" istället vilket kanske mer uppfyller ditt behov. Kartan är väldigt uppskattad, inte minst för ovana resenärer. Vi arbetar hela tiden med förbättringar av både UX och annat, ofta med hjälp av resenärer. /Joakim",2025-07-30T13:58:09.106310,"5 ""Favorites"", two of which you decided on the name!?Names that are completely meaningless if you live /work near more than one stop!Then I am expected to name stops, which already have names, why?It is also not possible to copy the search so I can enter it again ... what you prioritized is a big meaningless map!How on earth do you think?The previous app was ugly ugly, but it was at least useful for someone traveling in Skåne and uses more than a few stops.This feels frustrating and complicated.I expected a useful tool not a fashion accessory!Please hire not only designers but also someone who has some understanding of UX and can care, at least a little, about the user!","Hello!You can change the name of all favorites yourself.Soon you will also be able to choose a ""favorite search"" instead which may meet your needs more.The map is very much appreciated, not least for unfamiliar travelers.We are constantly working on improvements in both UX and other things, often with the help of travelers./Joakim",,,
f453,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,Bra app men ibland vägrar klarna att godkänna biljettköp. Kan bli lite panikartade situationer.,9/24/2018 13:53,1,"Hej! Tack för din feedback! Tråkigt att höra dina problem, har du pratat med Klarna om det? Är det något återkommande borde dom kunna utreda det. /Joakim",2025-07-30T13:58:09.106310,Good app but sometimes Klarna refuses to approve ticket purchases.Can be a little panicked situations.,"Hello!Thanks for your feedback!Sad to hear your problems, have you talked to Klarna about it?If there is something recurring, they should be able to investigate it./Joakim",,,
f454,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Pinsam,9/18/2018 16:06,0,Hej! Kan du utveckla det lite? /Joakim,2025-07-30T13:58:09.106310,Embarrassing,Hello!Can you develop it a little?/Joakim,,,
f455,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,"Great that you added English, but please add a toggle / switch so I can continue using Swedish in the app even though I have English as my system language.",9/3/2018 14:23,4,Hi! Thanks for your suggestion. /Joakim,2025-07-30T13:58:09.106310,"Great that you added English, but please add a toggle / switch so I can continue using Swedish in the app even though I have English as my system language.",Hi! Thanks for your suggestion. /Joakim,,,
f456,se.skanetrafiken.washington,Skånetrafiken,A Google user,4,"Hi, Great up but when I search for a new journey I am unable to see current valid tickets. I see only the option to buy a new one. Can you please add this new feature in the next release.",8/31/2018 16:54,0,"Hi! You always find all your tickets under ""Tickets"". Do you mean that you would like to see valid tickets for that specifik journey? /Joakim",2025-07-30T13:58:09.106310,"Hi, Great up but when I search for a new journey I am unable to see current valid tickets. I see only the option to buy a new one. Can you please add this new feature in the next release.","Hi! You always find all your tickets under ""Tickets"". Do you mean that you would like to see valid tickets for that specifik journey? /Joakim",,,
